x,y,z,h,local_x,local_y,local_z
393739.5967228157,6450970.771422326,95.9853885687057,17.689999999999998,-315.64,-24.55,-23.75
393888.04864186846,6451029.691794267,95.9853885687057,17.689999999999998,-170.27,41.61,-23.75
393598.6332431088,6450879.5530585535,95.9653885687057,17.669999999999998,-451.94,-122.60000000000001,-23.77
393764.32039774896,6450962.7240377925,95.9653885687057,17.669999999999998,-290.55,-31.37,-23.77
393602.1827069602,6450866.662608354,95.9353885687057,17.639999999999997,-447.76,-135.3,-23.8
393880.0590815816,6451053.654351027,95.9353885687057,17.639999999999997,-179.43,65.15,-23.8
393940.0641464149,6451051.466499475,95.9353885687057,17.639999999999997,-119.39,65.92,-23.8
393603.25744570245,6450881.75799628,95.9253885687057,17.63,-447.43,-120.17,-23.81
393926.03075858357,6451029.611110528,95.9253885687057,17.63,-132.33,43.4,-23.81
393932.0056855235,6451061.645723809,95.9053885687057,17.609999999999996,-127.94,75.69,-23.830000000000002
393895.65509289777,6451012.376171187,95.88538856870571,17.589999999999996,-161.82,24.69,-23.85
393730.3232667011,6450928.086334629,95.8753885687057,17.58,-322.8,-67.64,-23.86
393659.94548742985,6450890.6769830575,95.8653885687057,17.569999999999997,-391.25,-108.47,-23.87
393917.8680908642,6451031.585510615,95.8453885687057,17.549999999999997,-140.58,44.97,-23.89
393913.40315705177,6451036.671576487,95.8353885687057,17.539999999999996,-145.29,49.83,-23.900000000000002
393875.4099186718,6451052.161506681,95.7953885687057,17.499999999999996,-184.0,63.43,-23.94
393831.06637726055,6450999.171084575,95.7553885687057,17.459999999999997,-225.68,8.32,-23.98
393713.600689311,6450949.766214826,95.74538856870569,17.449999999999996,-340.57,-46.81,-23.990000000000002
393930.30784834904,6451031.88322477,95.74538856870569,17.449999999999996,-128.17000000000002,45.88,-23.990000000000002
393808.9035314372,6450985.445930113,95.7353885687057,17.439999999999998,-247.14000000000001,-6.48,-24.0
393595.4105130074,6450877.74958671,95.7153885687057,17.419999999999998,-455.07,-124.56,-24.02
393760.12497523753,6450944.848967725,95.7153885687057,17.419999999999998,-293.86,-49.43,-24.02
393826.2962182501,6450996.442699885,95.69538856870571,17.4,-230.31,5.36,-24.04
393615.8821073888,6450881.135487399,95.6753885687057,17.379999999999995,-434.79,-120.17,-24.060000000000002
393792.0444930044,6451006.59188299,95.66538856870571,17.369999999999997,-265.02,13.81,-24.07
393905.83988851303,6451053.644657202,95.6553885687057,17.359999999999996,-153.68,66.41,-24.080000000000002
393773.55086043605,6450961.28770267,95.6453885687057,17.349999999999998,-281.26,-32.35,-24.09
393865.3113054247,6451017.717057048,95.6453885687057,17.349999999999998,-192.39000000000001,28.53,-24.09
393869.0651603089,6450998.819251,95.6453885687057,17.349999999999998,-187.71,9.84,-24.09
393949.5567754826,6451078.291547347,95.6453885687057,17.349999999999998,-111.23,93.18,-24.09
393647.4272599248,6450897.722043748,95.63538856870571,17.339999999999996,-404.1,-102.05,-24.1
393722.09813888447,6450946.053217284,95.63538856870571,17.339999999999996,-331.90000000000003,-50.1,-24.1
393880.1171322778,6451060.720066144,95.63538856870571,17.339999999999996,-179.72,72.21000000000001,-24.1
393665.3210978825,6450930.050017131,95.6253885687057,17.33,-387.82,-68.88,-24.11
393769.24472879147,6450964.924188647,95.6253885687057,17.33,-285.74,-28.93,-24.11
393891.7690116767,6451031.841177548,95.6253885687057,17.33,-166.66,43.94,-24.11
393761.2471355024,6450982.429305089,95.6153885687057,17.319999999999997,-294.59000000000003,-11.84,-24.12
393943.46382608305,6451046.503045219,95.6153885687057,17.319999999999997,-115.75,61.13,-24.12
393914.8911110144,6451066.644667634,95.5953885687057,17.299999999999997,-145.28,79.84,-24.14
393620.97044951166,6450898.235641623,95.5653885687057,17.269999999999996,-430.55,-102.84,-24.17
393646.36508366704,6450891.206448487,95.5653885687057,17.269999999999996,-404.84000000000003,-108.61,-24.17
393616.8456739769,6450903.925687915,95.5453885687057,17.249999999999996,-434.95,-97.36,-24.19
393664.21029871114,6450900.619009247,95.5453885687057,17.249999999999996,-387.48,-98.33,-24.19
393770.0682934287,6450980.001925256,95.5453885687057,17.249999999999996,-285.66,-13.83,-24.19
393899.8434824912,6451030.311660937,95.5453885687057,17.249999999999996,-158.52,42.81,-24.19
393957.88687870075,6451068.138977212,95.5453885687057,17.249999999999996,-102.41,83.45,-24.19
393641.71962558426,6450887.961295302,95.5353885687057,17.24,-409.32,-112.08,-24.2
393656.76578740997,6450909.035858508,95.5353885687057,17.24,-395.33,-90.29,-24.2
393599.3582987297,6450907.86170201,95.5253885687057,17.229999999999997,-452.61,-94.29,-24.21
393637.73701535375,6450878.66615594,95.5253885687057,17.229999999999997,-412.84000000000003,-121.56,-24.21
393900.2442092687,6451015.493944581,95.5153885687057,17.22,-157.39000000000001,28.03,-24.22
393634.73268318153,6450898.348000066,95.5053885687057,17.209999999999997,-416.81,-102.05,-24.23
393896.40525046806,6451034.6963115,95.5053885687057,17.209999999999997,-162.17000000000002,47.02,-24.23
393633.2369169511,6450884.0543202255,95.49538856870569,17.199999999999996,-417.6,-116.4,-24.240000000000002
393636.93592269893,6450871.556982254,95.4753885687057,17.179999999999996,-413.29,-128.7,-24.26
393668.41730158305,6450895.17521215,95.4753885687057,17.179999999999996,-383.01,-103.56,-24.26
393891.22297338286,6451025.6405451475,95.4753885687057,17.179999999999996,-166.9,37.72,-24.26
393891.2457322236,6451017.980128577,95.4753885687057,17.179999999999996,-166.5,30.07,-24.26
393585.62838899036,6450857.236455556,95.4653885687057,17.169999999999998,-463.83,-145.53,-24.27
393595.1644658551,6450898.546941368,95.4653885687057,17.169999999999998,-456.34000000000003,-103.8,-24.27
393642.90937216504,6450903.561631934,95.4653885687057,17.169999999999998,-408.90000000000003,-96.44,-24.27
393782.21743294067,6450986.791830201,95.4553885687057,17.159999999999997,-273.86,-6.45,-24.28
393814.36123763554,6450988.310619108,95.44538856870571,17.15,-241.83,-3.35,-24.29
393897.03941521724,6451056.491527375,95.44538856870571,17.15,-162.61,68.82000000000001,-24.29
393779.5380514923,6451005.957043869,95.4353885687057,17.139999999999997,-277.48,12.56,-24.3
393896.3189300584,6451028.072524908,95.4353885687057,17.139999999999997,-161.93,40.4,-24.3
393952.76077149046,6451051.491231871,95.41538856870571,17.119999999999997,-106.71000000000001,66.57000000000001,-24.32
393927.6828767696,6451080.78183952,95.4053885687057,17.109999999999996,-133.2,94.59,-24.330000000000002
393581.1759392949,6450870.291576839,95.3953885687057,17.099999999999998,-468.92,-132.71,-24.34
393586.4333216554,6450894.27175471,95.3953885687057,17.099999999999998,-464.85,-108.5,-24.34
393673.57108176994,6450919.490899467,95.38538856870571,17.089999999999996,-379.06,-79.02,-24.35
393746.83143213094,6450931.297218328,95.3753885687057,17.08,-306.47,-63.620000000000005,-24.36
393800.33746166754,6450996.701459806,95.3753885687057,17.08,-256.25,4.34,-24.36
393673.9964374334,6450926.898940542,95.3653885687057,17.069999999999997,-379.0,-71.60000000000001,-24.37
393743.1848432675,6450950.3399174465,95.3653885687057,17.069999999999997,-311.05,-44.78,-24.37
393788.6867944358,6451010.782331693,95.3653885687057,17.069999999999997,-268.58,17.830000000000002,-24.37
393705.22322856996,6450958.349212646,95.3553885687057,17.06,-349.36,-38.65,-24.38
393809.1870273486,6450993.6319016535,95.3553885687057,17.06,-247.26000000000002,1.71,-24.38
393913.99327726715,6451052.09122493,95.3553885687057,17.06,-145.46,65.26,-24.38
393935.6017196302,6451049.29363335,95.3553885687057,17.06,-123.74000000000001,63.53,-24.38
393637.8341108961,6450886.320662617,95.3453885687057,17.049999999999997,-413.12,-113.91,-24.39
393912.785632758,6451023.335806402,95.3453885687057,17.049999999999997,-145.25,36.480000000000004,-24.39
393956.8047863861,6451060.813379881,95.3453885687057,17.049999999999997,-103.13,76.08,-24.39
393646.51478948264,6450882.668715291,95.3353885687057,17.039999999999996,-404.27,-117.13,-24.400000000000002
393747.1312104559,6450952.808557966,95.3353885687057,17.039999999999996,-307.23,-42.12,-24.400000000000002
393777.6140745706,6450954.349173222,95.3353885687057,17.039999999999996,-276.86,-39.08,-24.400000000000002
