x,y,z,h,local_x,local_y,local_z
392860.4974060323,6455177.556271211,92.20249585546367,17.680000000000003,-77.65,123.68,-23.45
392779.0135297659,6455166.352914183,92.16249585546367,17.64,-158.48,108.46000000000001,-23.490000000000002
392801.7241534687,6455150.640369162,92.15249585546367,17.630000000000003,-135.02,93.89,-23.5
392888.1115253045,6455161.590879989,92.15249585546367,17.630000000000003,-49.28,109.10000000000001,-23.5
392816.85182854254,6455210.265104354,92.10249585546367,17.580000000000002,-122.86,154.19,-23.55
392639.2374986824,6455150.887587322,92.09249585546367,17.570000000000004,-297.32,86.10000000000001,-23.56
392799.91552938626,6455136.762841322,92.09249585546367,17.570000000000004,-136.14000000000001,79.94,-23.56
392645.07097618433,6455152.430940892,92.08249585546366,17.560000000000002,-291.57,87.93,-23.57
392702.5780433338,6455150.544216767,92.08249585546366,17.560000000000002,-234.04,88.89,-23.57
392852.7949198132,6455147.370304174,92.08249585546366,17.560000000000002,-83.85000000000001,93.15,-23.57
392865.84745527734,6455164.4856486935,92.07249585546367,17.55,-71.66,110.89,-23.580000000000002
392836.7413168768,6455164.4752839375,92.04249585546367,17.520000000000003,-100.73,109.44,-23.61
392708.413469909,6455144.848613492,92.00249585546366,17.48,-227.93,83.49,-23.650000000000002
392782.3469703221,6455132.576693645,92.00249585546366,17.48,-153.48,74.89,-23.650000000000002
392864.7082971966,6455149.974231846,92.00249585546366,17.48,-72.08,96.34,-23.650000000000002
392881.6085069137,6455223.758625259,92.00249585546366,17.48,-58.85,170.87,-23.650000000000002
392895.8262522587,6455184.947882966,92.00249585546366,17.48,-42.730000000000004,132.81,-23.650000000000002
392684.34677095147,6455131.762983919,91.99249585546367,17.470000000000002,-251.32,69.23,-23.66
392814.7255639333,6455173.395145056,91.98249585546367,17.46,-123.16,117.26,-23.67
392871.91391664156,6455171.744474112,91.98249585546367,17.46,-65.96000000000001,118.44,-23.67
392899.9549883677,6455164.198270004,91.96249585546367,17.44,-37.58,112.29,-23.69
392677.04900869104,6455116.825662673,91.95249585546367,17.430000000000003,-257.87,53.95,-23.7
392879.7924163001,6455201.441136267,91.95249585546367,17.430000000000003,-59.56,148.49,-23.7
392566.88167403295,6455107.2730674995,91.94249585546368,17.42,-367.43,38.96,-23.71
392869.65409389074,6455221.336950369,91.94249585546368,17.42,-70.67,167.86,-23.71
392618.63478432404,6455104.640032134,91.93249585546367,17.410000000000004,-315.61,38.89,-23.72
392874.1096490799,6455200.11058874,91.92249585546367,17.400000000000002,-65.17,146.88,-23.73
392919.1183102812,6455189.871837991,91.91249585546367,17.39,-19.71,138.88,-23.740000000000002
