x,y,z,h,local_x,local_y,local_z
432770.37745263684,6424086.8385400735,137.43040388054092,19.47,245.74,-47.2,-22.46
432772.45092500566,6423938.333009158,137.43040388054092,19.47,254.18,-195.48000000000002,-22.46
432633.74443446455,6424010.6477509625,137.42040388054093,19.46,112.5,-129.18,-22.47
432752.5126591455,6424040.47199121,137.42040388054093,19.46,229.88,-94.29,-22.47
432774.85250963795,6423932.955073565,137.42040388054093,19.46,256.81,-200.75,-22.47
432803.78037010884,6423967.496321206,137.42040388054093,19.46,284.23,-165.0,-22.47
432667.6910786446,6424057.645234393,137.41040388054094,19.45,144.4,-80.77,-22.48
432704.92537277436,6423969.2671973,137.41040388054094,19.45,185.39000000000001,-167.47,-22.48
432783.93516835605,6423930.723524638,137.41040388054094,19.45,265.98,-202.59,-22.48
432792.62698447594,6424070.959795382,137.41040388054094,19.45,268.65,-62.11,-22.48
432714.06348791934,6423998.6423458345,137.40040388054092,19.439999999999998,193.26,-137.73,-22.490000000000002
432787.09403569024,6424029.268715069,137.40040388054092,19.439999999999998,264.91,-104.0,-22.490000000000002
432710.3232490924,6424010.143320296,137.38040388054094,19.419999999999998,189.03,-126.4,-22.51
432717.21168200386,6423993.402520074,137.38040388054094,19.419999999999998,196.63,-142.83,-22.51
432697.80629119405,6423966.409859822,137.37040388054092,19.41,178.4,-170.63,-22.52
432805.50306825835,6423984.778343976,137.36040388054093,19.4,285.21,-147.66,-22.53
432754.64694034256,6423978.963883258,137.35040388054094,19.39,234.65,-155.65,-22.54
432755.00521451986,6424088.048868655,137.34040388054092,19.38,230.33,-46.65,-22.55
432763.7513747859,6424032.272493009,137.34040388054092,19.38,241.46,-102.0,-22.55
432740.5390640043,6423996.805290861,137.33040388054093,19.37,219.79,-138.43,-22.56
432753.30612371425,6423923.940765291,137.32040388054094,19.36,235.67000000000002,-210.68,-22.57
432796.2277612795,6424026.594569062,137.32040388054094,19.36,274.15000000000003,-106.28,-22.57
432799.41820998746,6424054.053011063,137.32040388054094,19.36,276.16,-78.71000000000001,-22.57
432762.68122142466,6423960.702546299,137.31040388054092,19.349999999999998,243.46,-173.55,-22.580000000000002
432753.1118706461,6423949.9630339425,137.30040388054093,19.34,234.36,-184.69,-22.59
432773.39010373916,6423919.405321943,137.30040388054093,19.34,255.93,-214.35,-22.59
432785.28411974886,6423964.016303588,137.30040388054093,19.34,265.9,-169.27,-22.59
432719.9737905543,6423968.44110873,137.29040388054094,19.33,200.46,-167.65,-22.6
432743.7863280742,6424024.421441498,137.27040388054093,19.31,221.85,-110.7,-22.62
432774.17609714705,6424095.353474004,137.27040388054093,19.31,249.17000000000002,-38.53,-22.62
432738.02614522935,6424073.743830872,137.26040388054093,19.3,213.98000000000002,-61.67,-22.63
432741.5053631225,6424030.044429928,137.26040388054093,19.3,219.33,-105.18,-22.63
432682.5933415194,6423985.089427864,137.25040388054094,19.29,162.4,-152.62,-22.64
432703.94937634974,6423877.504637226,137.25040388054094,19.29,188.35,-259.19,-22.64
432797.21590616816,6423988.286954028,137.25040388054094,19.29,276.78000000000003,-144.51,-22.64
432741.63309677807,6424010.400881774,137.24040388054092,19.279999999999998,220.3,-124.8,-22.650000000000002
432826.6417203262,6423994.320622987,137.24040388054092,19.279999999999998,305.92,-137.22,-22.650000000000002
432768.68431551213,6423930.79760254,137.23040388054093,19.27,250.74,-203.17000000000002,-22.66
432646.3188050361,6424015.843297587,137.2204038805409,19.259999999999998,124.84,-123.45,-22.67
432789.4653704952,6423971.884234841,137.2204038805409,19.259999999999998,269.74,-161.23,-22.67
432722.1387331518,6424021.677241418,137.20040388054093,19.24,200.34,-114.37,-22.69
432808.717835536,6424032.624498173,137.20040388054093,19.24,286.37,-99.72,-22.69
432654.40774401225,6424051.789483284,137.18040388054092,19.22,131.38,-87.19,-22.71
432803.46417910734,6424062.267062065,137.18040388054092,19.22,279.85,-70.33,-22.71
432683.793760863,6423999.531235,137.17040388054093,19.21,162.98,-138.14000000000001,-22.72
432735.7268076474,6424008.282215046,137.17040388054093,19.21,214.49,-127.17,-22.72
432822.22505768895,6423966.0440126695,137.17040388054093,19.21,302.72,-165.66,-22.72
432839.56246862153,6423942.759103779,137.17040388054093,19.21,321.04,-188.18,-22.72
432796.00326870603,6424078.962370267,137.16040388054094,19.2,271.68,-53.97,-22.73
432781.0382397595,6424010.841457116,137.15040388054092,19.189999999999998,259.65,-122.67,-22.740000000000002
432732.0345155736,6423974.029043232,137.14040388054093,19.18,212.27,-161.55,-22.75
432761.93373723613,6423947.252227813,137.14040388054093,19.18,243.29,-187.02,-22.75
432817.6545510881,6423977.090173515,137.14040388054093,19.18,297.68,-154.82,-22.75
432672.2628469417,6423974.572761006,137.11040388054093,19.15,152.53,-163.57,-22.78
432743.114642678,6423913.398113145,137.11040388054093,19.15,225.94,-221.65,-22.78
432739.9122036603,6423898.952155774,137.10040388054094,19.14,223.36,-236.22,-22.79
432797.5707064036,6424040.159457503,137.10040388054094,19.14,274.91,-92.67,-22.79
432801.36943505437,6424067.331550918,137.10040388054094,19.14,277.54,-65.36,-22.79
432828.95698155026,6423987.1647536885,137.09040388054092,19.13,308.54,-144.27,-22.8
432744.5099872166,6423927.2510194685,137.08040388054093,19.12,226.74,-207.75,-22.81
432778.48952130735,6424031.679924772,137.07040388054094,19.11,256.21,-101.96000000000001,-22.82
432834.15901467414,6423958.185013327,137.07040388054094,19.11,314.98,-173.0,-22.82
432749.7816570951,6423993.636020762,137.05040388054093,19.09,229.16,-141.20000000000002,-22.84
432753.35250853223,6424073.796631537,137.05040388054093,19.09,229.29,-60.96,-22.84
432759.6381706683,6424023.891171399,137.05040388054093,19.09,237.71,-110.55,-22.84
432662.65869604505,6423977.247080649,137.04040388054094,19.08,142.82,-161.31,-22.85
432757.5258062838,6424010.589520499,137.04040388054094,19.08,236.17000000000002,-123.93,-22.85
432726.70035665785,6423971.015017907,137.02040388054093,19.06,207.07,-164.79,-22.87
432764.85258106206,6423896.560425216,137.02040388054093,19.06,248.38,-237.54,-22.87
432751.53613625665,6424060.161981128,137.01040388054093,19.05,228.06,-74.66,-22.88
432769.603399336,6423981.825130255,137.01040388054093,19.05,249.47,-152.15,-22.88
432809.8412382398,6424045.738386473,137.01040388054093,19.05,286.93,-86.57000000000001,-22.88
432679.3954537895,6424029.04700189,137.00040388054094,19.04,157.32,-108.84,-22.89
432805.15152606176,6424056.339249631,137.00040388054094,19.04,281.79,-76.18,-22.89
432696.33177512843,6424024.866867978,136.99040388054092,19.029999999999998,174.42000000000002,-112.29,-22.900000000000002
432715.7511464321,6424071.306818647,136.99040388054092,19.029999999999998,191.83,-65.06,-22.900000000000002
432745.02821719256,6423888.022709057,136.99040388054092,19.029999999999998,228.94,-246.92000000000002,-22.900000000000002
432687.2534966411,6424104.619542288,136.98040388054093,19.02,161.93,-33.0,-22.91
432693.8603338698,6424009.728926301,136.98040388054093,19.02,172.6,-127.52,-22.91
432785.8548332798,6423943.733170542,136.9704038805409,19.009999999999998,267.34000000000003,-189.51,-22.92
432763.4963549596,6423980.625918438,136.96040388054092,19.0,243.42000000000002,-153.61,-22.93
432735.65045300755,6423878.015654603,136.95040388054093,18.99,220.0,-257.32,-22.94
432746.33719705447,6424090.612942217,136.95040388054093,18.99,221.56,-44.46,-22.94
432815.6646255115,6424015.610944486,136.95040388054093,18.99,294.04,-116.42,-22.94
432666.316872033,6424024.463640758,136.94040388054094,18.98,144.45000000000002,-113.98,-22.95
432737.3828827919,6423904.385620226,136.94040388054094,18.98,220.6,-230.9,-22.95
432751.8608712105,6423910.790645704,136.94040388054094,18.98,234.79,-223.88,-22.95
432774.259733241,6424043.20191214,136.94040388054094,18.98,251.49,-90.63,-22.95
432659.4976420755,6424021.363220983,136.93040388054092,18.97,137.77,-117.37,-22.96
432691.5688046172,6424002.28034297,136.93040388054092,18.97,170.63,-135.06,-22.96
432814.44898520823,6423982.392517094,136.93040388054092,18.97,294.25,-149.66,-22.96
432668.4705270029,6423999.3181526875,136.92040388054093,18.96,147.68,-139.01,-22.97
432722.72966244665,6423996.268526327,136.92040388054093,18.96,202.02,-139.73,-22.97
432755.6803786078,6423943.577012736,136.92040388054093,18.96,237.20000000000002,-190.96,-22.97
432753.3413290516,6423886.2846149225,136.92040388054093,18.96,237.32,-248.3,-22.97
432789.5143154196,6424023.8599494025,136.92040388054093,18.96,267.56,-109.3,-22.97
432722.0141289392,6424041.160507926,136.91040388054094,18.95,199.38,-94.91,-22.98
432795.42661081906,6424045.70650664,136.91040388054094,18.95,272.53000000000003,-87.22,-22.98
432816.2532463196,6423944.210019245,136.91040388054094,18.95,297.69,-187.73,-22.98
432697.5239598883,6424000.873671118,136.89040388054093,18.93,176.64000000000001,-136.21,-23.0
432740.89222807507,6423952.099019767,136.89040388054093,18.93,222.06,-183.08,-23.0
432782.2710584616,6424040.495869236,136.89040388054093,18.93,259.61,-92.99,-23.0
432658.3064267098,6424079.657930911,136.88040388054094,18.919999999999998,134.08,-59.18,-23.01
432793.7744019328,6424084.633168529,136.88040388054094,18.919999999999998,269.21,-48.4,-23.01
432724.0223600722,6424068.35940878,136.86040388054093,18.9,200.22,-67.65,-23.03
432641.42829157354,6424026.662973094,136.85040388054094,18.89,119.49000000000001,-112.85000000000001,-23.04
432771.6277184236,6423982.348802132,136.85040388054094,18.89,251.47,-151.54,-23.04
432687.1675800354,6423974.363401479,136.84040388054092,18.88,167.43,-163.14000000000001,-23.05
432754.2956743784,6424054.728644276,136.83040388054093,18.87,231.05,-79.97,-23.06
432675.48969799466,6423982.591759216,136.82040388054094,18.86,155.41,-155.42000000000002,-23.07
432689.75129566336,6424040.853768551,136.82040388054094,18.86,167.16,-96.60000000000001,-23.07
432730.65336842934,6424037.226408152,136.82040388054094,18.86,208.18,-98.47,-23.07
432761.33997299004,6424038.121282743,136.82040388054094,18.86,238.8,-96.26,-23.07
432669.66071980016,6424123.121001771,136.80040388054093,18.84,143.56,-15.27,-23.09
432683.01072683814,6423966.36430331,136.80040388054093,18.84,163.62,-171.31,-23.09
432730.52899222064,6423888.585003656,136.80040388054093,18.84,214.43,-246.98000000000002,-23.09
432733.1157045317,6423915.96926774,136.80040388054093,18.84,215.84,-219.51,-23.09
432670.55510919803,6424013.371686659,136.79040388054094,18.83,149.16,-124.88000000000001,-23.1
432678.7176458452,6424100.701985497,136.79040388054094,18.83,153.57,-37.28,-23.1
432721.7873346232,6423982.47624884,136.79040388054094,18.83,201.67000000000002,-153.55,-23.1
432791.35624415014,6424037.623622552,136.79040388054094,18.83,268.81,-95.47,-23.1
432675.56546623143,6424001.846222573,136.78040388054092,18.82,154.66,-136.18,-23.11
432739.65270319796,6423937.67890957,136.78040388054092,18.82,221.44,-197.54,-23.11
432747.78582545964,6423920.554379729,136.78040388054092,18.82,230.3,-214.3,-23.11
432750.8318909629,6423955.375786721,136.78040388054092,18.82,231.85,-179.38,-23.11
432686.25653076597,6423993.480056238,136.77040388054093,18.81,165.70000000000002,-144.08,-23.12
432748.4701419351,6423960.98222423,136.77040388054093,18.81,229.25,-173.88,-23.12
432684.88188441115,6424109.996191375,136.76040388054093,18.8,159.33,-27.73,-23.13
432731.08023157343,6423999.833704479,136.76040388054093,18.8,210.21,-135.81,-23.13
